customer_id,segment,value_cluster,mix_cluster
28678,Promo Hunter,1,3
28679,Promo Hunter,1,3
28680,Engaged Family Provisioner,2,1
28681,Routine Generalist,0,3
28682,Routine Tech,0,2
28684,Routine Tech,0,2
28685,Promo Hunter,1,1
28686,Engaged Family Provisioner,2,1
28688,Routine Generalist,0,3
28689,Routine Tech,0,2
28690,Routine Tech,0,2
28691,Routine Young Parents,0,0
28693,Engaged Generalist,2,3
28694,Routine Young Parents,0,0
28695,Promo Hunter,1,3
28696,Engaged Generalist,2,3
28697,Routine Young Parents,0,0
28698,Routine Tech,0,2
28699,Engaged Generalist,2,2
28700,Routine Generalist,0,3
28701,Promo Hunter,1,3
28702,Engaged Generalist,2,3
28703,Routine Generalist,0,3
28706,Routine Generalist,0,3
28707,Routine Young Parents,0,0
28708,Engaged Generalist,2,3
28709,Engaged Generalist,2,3
28710,Promo Hunter,1,3
28711,Promo Hunter,1,3
28712,Routine Young Parents,0,0
28713,Routine Young Parents,0,0
28714,Routine Young Parents,0,0
28717,Promo Hunter,1,1
28718,Promo Hunter,1,3
28720,Routine Tech,0,2
28721,Promo Hunter,1,3
28722,Routine Young Parents,0,0
28723,Engaged Family Provisioner,2,1
28724,Engaged Generalist,2,3
28725,Engaged Generalist,2,3
28727,Routine Family Provisioner,0,1
28728,Routine Young Parents,0,0
28729,Routine Young Parents,0,0
28730,Routine Generalist,0,3
28731,Engaged Generalist,2,3
28732,Engaged Generalist,2,3
28733,Routine Young Parents,0,0
28734,Promo Hunter,1,3
28735,Routine Young Parents,0,0
28736,Promo Hunter,1,3
28737,Routine Generalist,0,3
28738,Engaged Generalist,2,3
28739,Promo Hunter,1,3
28740,Routine Generalist,0,3
28742,Routine Generalist,0,3
28743,Routine Generalist,0,3
28744,Routine Young Parents,0,0
28746,Engaged Generalist,2,3
28747,Routine Young Parents,0,0
28748,Promo Hunter,1,3
28749,Promo Hunter,1,3
28750,Promo Hunter,1,1
28751,Engaged Generalist,2,3
28752,Engaged Generalist,2,3
28753,Engaged Generalist,2,3
28754,Routine Generalist,0,3
28755,Routine Young Parents,0,0
28757,Promo Hunter,1,3
28758,Routine Young Parents,0,0
28759,Promo Hunter,1,1
28760,Engaged Generalist,2,3
28761,Routine Generalist,0,3
28762,Routine Family Provisioner,0,1
28763,Routine Young Parents,0,0
28764,Routine Generalist,0,3
28765,Routine Generalist,0,3
28766,Routine Generalist,0,3
28767,Engaged Family Provisioner,2,1
28768,Promo Hunter,1,0
28769,Engaged Generalist,2,3
28771,Routine Generalist,0,3
28772,Engaged Generalist,2,3
28773,Routine Generalist,0,3
28775,Routine Generalist,0,3
28776,Routine Tech,0,2
28777,Promo Hunter,1,3
28778,Routine Tech,0,2
28779,Engaged Generalist,2,3
28780,Routine Family Provisioner,0,1
28781,Routine Young Parents,0,0
28782,Promo Hunter,1,3
28783,Engaged Generalist,2,3
28785,Engaged Family Provisioner,2,1
28786,Engaged Generalist,2,3
28787,Routine Tech,0,2
28788,Routine Young Parents,0,0
28789,Routine Family Provisioner,0,1
28790,Routine Family Provisioner,0,1
28791,Routine Tech,0,2
28793,Promo Hunter,1,3
28795,Engaged Generalist,2,3
28796,Routine Generalist,0,3
28798,Routine Generalist,0,3
28799,Routine Generalist,0,3
28802,Engaged Generalist,2,3
28804,Promo Hunter,1,3
28806,Promo Hunter,1,3
28807,Engaged Generalist,2,3
28809,Routine Generalist,0,3
28810,Routine Generalist,0,3
28811,Engaged Generalist,2,3
28814,Routine Generalist,0,3
28815,Routine Generalist,0,3
28816,Routine Generalist,0,3
28817,Routine Generalist,0,3
28818,Engaged Generalist,2,3
28819,Promo Hunter,1,1
28820,Routine Generalist,0,3
28822,Routine Tech,0,2
28823,Routine Tech,0,2
28824,Routine Generalist,0,3
28825,Promo Hunter,1,3
28826,Routine Young Parents,0,0
28827,Promo Hunter,1,3
28828,Routine Generalist,0,3
28829,Promo Hunter,1,3
28831,Routine Tech,0,2
28832,Engaged Family Provisioner,2,1
28833,Routine Young Parents,0,0
28834,Engaged Generalist,2,3
28836,Routine Young Parents,0,0
28837,Engaged Generalist,2,3
28839,Routine Generalist,0,3
28840,Promo Hunter,1,3
28841,Routine Generalist,0,3
28843,Promo Hunter,1,3
28844,Routine Generalist,0,3
28845,Routine Young Parents,0,0
28846,Routine Young Parents,0,0
28847,Promo Hunter,1,3
28848,Promo Hunter,1,3
28850,Engaged Generalist,2,3
28851,Routine Generalist,0,3
28853,Promo Hunter,1,3
28854,Routine Generalist,0,3
28856,Promo Hunter,1,3
28857,Routine Generalist,0,3
28859,Routine Young Parents,0,0
28860,Engaged Generalist,2,3
28863,Routine Generalist,0,3
28864,Routine Generalist,0,3
28866,Routine Generalist,0,3
28867,Engaged Generalist,2,3
28869,Engaged Generalist,2,3
28871,Routine Generalist,0,3
28872,Routine Family Provisioner,0,1
28873,Routine Family Provisioner,0,1
28874,Routine Tech,0,2
28875,Routine Generalist,0,3
28876,Routine Generalist,0,3
28877,Routine Tech,0,2
28878,Routine Tech,0,2
28879,Promo Hunter,1,3
28880,Routine Generalist,0,3
28881,Routine Tech,0,2
28882,Engaged Generalist,2,3
28883,Routine Generalist,0,3
28884,Routine Young Parents,0,0
28885,Routine Generalist,0,3
28886,Engaged Generalist,2,3
28887,Engaged Generalist,2,3
28888,Engaged Family Provisioner,2,1
28889,Promo Hunter,1,3
28890,Routine Young Parents,0,0
28891,Promo Hunter,1,3
28893,Routine Young Parents,0,0
28894,Engaged Generalist,2,3
28895,Promo Hunter,1,3
28897,Engaged Generalist,2,3
28899,Routine Generalist,0,3
28900,Promo Hunter,1,3
28901,Routine Tech,0,2
28903,Engaged Generalist,2,3
28904,Engaged Generalist,2,3
28906,Routine Tech,0,2
28908,Routine Young Parents,0,0
28909,Promo Hunter,1,3
28910,Routine Young Parents,0,0
28911,Routine Generalist,0,3
28913,Routine Generalist,0,3
28915,Engaged Generalist,2,3
28916,Routine Young Parents,0,0
28917,Routine Generalist,0,3
28918,Routine Generalist,0,3
28919,Routine Generalist,0,3
28921,Engaged Generalist,2,3
28922,Routine Young Parents,0,0
28923,Routine Generalist,0,3
28924,Routine Generalist,0,3
28926,Engaged Generalist,2,3
28927,Engaged Generalist,2,3
28928,Routine Family Provisioner,0,1
28929,Routine Generalist,0,3
28931,Routine Generalist,0,3
28932,Routine Young Parents,0,0
28933,Engaged Generalist,2,3
28934,Promo Hunter,1,3
28935,Routine Tech,0,2
28936,Routine Family Provisioner,0,1
28938,Promo Hunter,1,3
28939,Promo Hunter,1,1
28941,Engaged Generalist,2,3
28942,Engaged Generalist,2,3
28943,Engaged Generalist,2,3
28944,Routine Generalist,0,3
28947,Promo Hunter,1,2
28948,Engaged Family Provisioner,2,1
28949,Routine Tech,0,2
28950,Routine Young Parents,0,0
28953,Engaged Generalist,2,3
28954,Routine Tech,0,2
28955,Engaged Generalist,2,3
28956,Engaged Generalist,2,3
28958,Routine Young Parents,0,0
28959,Promo Hunter,1,3
28960,Routine Generalist,0,3
28962,Routine Generalist,0,3
28963,Promo Hunter,1,1
28965,Routine Generalist,0,3
28966,Routine Generalist,0,3
28967,Engaged Generalist,2,3
28968,Routine Generalist,0,3
28969,Engaged Generalist,2,3
28970,Routine Generalist,0,3
28971,Promo Hunter,1,3
28973,Routine Young Parents,0,0
28974,Routine Young Parents,0,0
28976,Routine Tech,0,2
28977,Routine Tech,0,2
28978,Promo Hunter,1,3
28979,Promo Hunter,1,1
28980,Routine Young Parents,0,0
28981,Routine Generalist,0,3
28982,Promo Hunter,1,3
28984,Routine Young Parents,0,0
28985,Routine Young Parents,0,0
28986,Promo Hunter,1,3
28987,Routine Young Parents,0,0
28989,Promo Hunter,1,3
28993,Routine Generalist,0,3
28995,Engaged Generalist,2,3
28996,Routine Generalist,0,3
28997,Routine Generalist,0,3
28998,Engaged Generalist,2,3
28999,Routine Tech,0,2
29000,Engaged Generalist,2,2
29001,Routine Young Parents,0,0
29002,Promo Hunter,1,1
29003,Engaged Generalist,2,3
29004,Engaged Generalist,2,3
29005,Promo Hunter,1,0
29006,Engaged Generalist,2,3
29007,Promo Hunter,1,2
29009,Engaged Generalist,2,3
29010,Engaged Family Provisioner,2,1
29011,Promo Hunter,1,3
29012,Routine Tech,0,2
29013,Engaged Generalist,2,0
29014,Engaged Generalist,2,3
29016,Promo Hunter,1,3
29018,Routine Family Provisioner,0,1
29019,Routine Generalist,0,3
29020,Routine Generalist,0,3
29021,Routine Generalist,0,3
29022,Routine Young Parents,0,0
29023,Routine Generalist,0,3
29024,Routine Generalist,0,3
29025,Routine Generalist,0,3
29026,Engaged Generalist,2,3
29027,Routine Generalist,0,3
29030,Routine Tech,0,2
29032,Engaged Generalist,2,3
29033,Routine Tech,0,2
29034,Engaged Generalist,2,3
29035,Promo Hunter,1,1
29036,Engaged Generalist,2,3
29037,Engaged Family Provisioner,2,1
29038,Routine Generalist,0,3
29039,Routine Tech,0,2
29040,Routine Young Parents,0,0
29041,Engaged Generalist,2,3
29042,Promo Hunter,1,3
29043,Routine Family Provisioner,0,1
29044,Routine Generalist,0,3
29046,Routine Generalist,0,3
29047,Promo Hunter,1,1
29048,Engaged Generalist,2,3
29050,Routine Young Parents,0,0
29051,Routine Generalist,0,3
29053,Promo Hunter,1,1
29054,Routine Young Parents,0,0
29055,Routine Family Provisioner,0,1
29057,Routine Tech,0,2
29058,Routine Tech,0,2
29059,Routine Young Parents,0,0
29060,Routine Generalist,0,3
29061,Engaged Generalist,2,3
29062,Promo Hunter,1,1
29063,Promo Hunter,1,0
29064,Engaged Generalist,2,3
29065,Engaged Generalist,2,3
29066,Routine Generalist,0,3
29068,Routine Generalist,0,3
29069,Engaged Generalist,2,3
29070,Engaged Generalist,2,3
29071,Routine Tech,0,2
29072,Promo Hunter,1,3
29073,Promo Hunter,1,3
29074,Promo Hunter,1,3
29075,Engaged Generalist,2,3
29076,Promo Hunter,1,3
29077,Routine Family Provisioner,0,1
29078,Routine Family Provisioner,0,1
29079,Engaged Generalist,2,3
29080,Promo Hunter,1,3
29081,Routine Tech,0,2
29082,Promo Hunter,1,3
29083,Engaged Generalist,2,3
29084,Promo Hunter,1,3
29085,Engaged Generalist,2,3
29086,Routine Generalist,0,3
29087,Routine Tech,0,2
29089,Routine Family Provisioner,0,1
29090,Engaged Generalist,2,3
29092,Routine Generalist,0,3
29094,Routine Family Provisioner,0,1
29095,Promo Hunter,1,3
29096,Routine Tech,0,2
29097,Routine Generalist,0,3
29099,Routine Tech,0,2
29100,Promo Hunter,1,2
29102,Engaged Generalist,2,3
29103,Routine Generalist,0,3
29104,Routine Generalist,0,3
29105,Routine Young Parents,0,0
29107,Engaged Generalist,2,3
29111,Promo Hunter,1,3
29112,Routine Generalist,0,3
29113,Routine Young Parents,0,0
29114,Promo Hunter,1,3
29116,Engaged Generalist,2,3
29117,Promo Hunter,1,3
29118,Engaged Generalist,2,3
29119,Routine Family Provisioner,0,1
29120,Routine Generalist,0,3
29121,Routine Young Parents,0,0
29122,Engaged Generalist,2,3
29123,Promo Hunter,1,3
29125,Engaged Generalist,2,3
29126,Engaged Generalist,2,3
29127,Routine Family Provisioner,0,1
29128,Routine Young Parents,0,0
29129,Routine Young Parents,0,0
29130,Engaged Generalist,2,0
29131,Routine Tech,0,2
29132,Engaged Generalist,2,3
29133,Engaged Generalist,2,3
29134,Routine Young Parents,0,0
29135,Engaged Generalist,2,3
29136,Promo Hunter,1,3
29137,Promo Hunter,1,3
29138,Engaged Generalist,2,3
29139,Routine Generalist,0,3
29141,Engaged Generalist,2,3
29142,Routine Generalist,0,3
29143,Routine Generalist,0,3
29144,Promo Hunter,1,3
29145,Engaged Generalist,2,3
29147,Routine Tech,0,2
29148,Routine Tech,0,2
29149,Promo Hunter,1,0
29150,Routine Generalist,0,3
29151,Routine Young Parents,0,0
29152,Routine Generalist,0,3
29153,Routine Generalist,0,3
29154,Routine Young Parents,0,0
29157,Routine Generalist,0,3
29159,Engaged Generalist,2,3
29160,Routine Young Parents,0,0
29161,Promo Hunter,1,1
29162,Engaged Generalist,2,3
29164,Engaged Generalist,2,3
29165,Routine Generalist,0,3
29166,Routine Young Parents,0,0
29167,Routine Generalist,0,3
29168,Routine Young Parents,0,0
29170,Promo Hunter,1,3
29171,Routine Young Parents,0,0
29173,Routine Generalist,0,3
29174,Engaged Generalist,2,3
29175,Routine Generalist,0,3
29176,Routine Generalist,0,3
29177,Routine Generalist,0,3
29178,Engaged Generalist,2,3
29179,Routine Generalist,0,3
29180,Promo Hunter,1,3
29181,Engaged Generalist,2,3
29184,Routine Generalist,0,3
29185,Routine Generalist,0,3
29186,Routine Young Parents,0,0
29187,Routine Generalist,0,3
29189,Engaged Generalist,2,3
29190,Routine Generalist,0,3
29191,Routine Generalist,0,3
29193,Routine Generalist,0,3
29194,Promo Hunter,1,3
29195,Routine Tech,0,2
29196,Promo Hunter,1,1
29197,Routine Young Parents,0,0
29198,Promo Hunter,1,1
29200,Routine Young Parents,0,0
29201,Promo Hunter,1,0
29203,Engaged Generalist,2,3
29204,Routine Generalist,0,3
29206,Promo Hunter,1,3
29207,Routine Generalist,0,3
29208,Promo Hunter,1,2
29209,Routine Young Parents,0,0
29210,Routine Young Parents,0,0
29211,Engaged Generalist,2,3
29212,Routine Generalist,0,3
29213,Promo Hunter,1,3
29214,Promo Hunter,1,3
29215,Engaged Generalist,2,3
29216,Promo Hunter,1,1
29219,Promo Hunter,1,3
29220,Routine Generalist,0,3
29221,Engaged Generalist,2,3
29223,Engaged Generalist,2,3
29224,Routine Young Parents,0,0
29225,Promo Hunter,1,3
29226,Promo Hunter,1,3
29228,Promo Hunter,1,3
29230,Engaged Generalist,2,3
29231,Engaged Generalist,2,3
29232,Routine Generalist,0,3
29234,Promo Hunter,1,3
29236,Promo Hunter,1,3
29238,Routine Generalist,0,3
29239,Promo Hunter,1,3
29240,Promo Hunter,1,3
29241,Engaged Generalist,2,3
29242,Routine Generalist,0,3
29243,Promo Hunter,1,1
29244,Routine Young Parents,0,0
29245,Routine Generalist,0,3
29246,Engaged Generalist,2,3
29247,Engaged Generalist,2,3
29248,Promo Hunter,1,1
29249,Routine Generalist,0,3
29250,Routine Young Parents,0,0
29251,Routine Tech,0,2
29252,Promo Hunter,1,0
29253,Routine Generalist,0,3
29254,Routine Tech,0,2
29255,Engaged Family Provisioner,2,1
29257,Routine Young Parents,0,0
29258,Routine Generalist,0,3
29261,Engaged Family Provisioner,2,1
29262,Routine Generalist,0,3
29263,Promo Hunter,1,3
29264,Engaged Generalist,2,3
29265,Promo Hunter,1,0
29266,Engaged Family Provisioner,2,1
29267,Routine Tech,0,2
29268,Routine Family Provisioner,0,1
29269,Routine Tech,0,2
29270,Engaged Generalist,2,3
29271,Routine Young Parents,0,0
29272,Promo Hunter,1,3
29273,Routine Generalist,0,3
29274,Engaged Generalist,2,3
29275,Routine Tech,0,2
29276,Engaged Family Provisioner,2,1
29277,Routine Young Parents,0,0
29278,Routine Generalist,0,3
29279,Engaged Generalist,2,3
29281,Engaged Generalist,2,3
29282,Routine Tech,0,2
29283,Promo Hunter,1,3
29284,Promo Hunter,1,3
29285,Promo Hunter,1,1
29286,Promo Hunter,1,1
29287,Engaged Generalist,2,3
29289,Routine Family Provisioner,0,1
29290,Routine Generalist,0,3
29291,Routine Generalist,0,3
29292,Routine Generalist,0,3
29294,Routine Tech,0,2
29296,Engaged Generalist,2,3
29297,Routine Generalist,0,3
29298,Promo Hunter,1,3
29299,Routine Young Parents,0,0
29300,Engaged Generalist,2,3
29301,Routine Generalist,0,3
29302,Engaged Generalist,2,3
29303,Engaged Generalist,2,3
29304,Routine Young Parents,0,0
29305,Routine Generalist,0,3
29307,Routine Generalist,0,3
29308,Routine Young Parents,0,0
29310,Promo Hunter,1,1
29311,Engaged Generalist,2,3
29312,Promo Hunter,1,1
29313,Engaged Generalist,2,3
29314,Routine Young Parents,0,0
29315,Engaged Generalist,2,3
29316,Promo Hunter,1,3
29317,Promo Hunter,1,3
29318,Engaged Generalist,2,3
29319,Engaged Generalist,2,3
29320,Promo Hunter,1,3
29321,Routine Tech,0,2
29323,Engaged Generalist,2,3
29324,Promo Hunter,1,3
29325,Routine Young Parents,0,0
29326,Routine Generalist,0,3
29327,Promo Hunter,1,1
29328,Engaged Generalist,2,3
29329,Engaged Generalist,2,3
29330,Routine Generalist,0,3
29331,Routine Generalist,0,3
29332,Routine Young Parents,0,0
29333,Engaged Generalist,2,3
29335,Routine Generalist,0,3
29338,Routine Generalist,0,3
29339,Routine Young Parents,0,0
29340,Routine Young Parents,0,0
29341,Promo Hunter,1,3
29342,Engaged Generalist,2,3
29343,Engaged Generalist,2,3
29344,Routine Generalist,0,3
29345,Promo Hunter,1,3
29346,Routine Generalist,0,3
29347,Engaged Generalist,2,3
29348,Engaged Generalist,2,3
29349,Promo Hunter,1,3
29350,Routine Young Parents,0,0
29351,Promo Hunter,1,3
29352,Promo Hunter,1,3
29353,Routine Generalist,0,3
29354,Promo Hunter,1,2
29355,Promo Hunter,1,3
29356,Routine Generalist,0,3
29359,Routine Generalist,0,3
29360,Engaged Generalist,2,3
29362,Engaged Generalist,2,3
29363,Routine Generalist,0,3
29364,Engaged Generalist,2,3
29365,Promo Hunter,1,1
29366,Routine Tech,0,2
29367,Engaged Family Provisioner,2,1
29368,Promo Hunter,1,3
29369,Routine Generalist,0,3
29370,Routine Tech,0,2
29371,Promo Hunter,1,1
29372,Promo Hunter,1,1
29373,Engaged Generalist,2,3
29374,Promo Hunter,1,3
29375,Promo Hunter,1,1
29376,Engaged Generalist,2,3
29377,Engaged Generalist,2,3
29378,Routine Family Provisioner,0,1
29379,Engaged Generalist,2,3
29380,Routine Young Parents,0,0
29381,Engaged Generalist,2,3
29382,Routine Young Parents,0,0
29383,Engaged Generalist,2,3
29384,Routine Generalist,0,3
29385,Engaged Generalist,2,3
29386,Routine Generalist,0,3
29387,Routine Young Parents,0,0
29388,Engaged Generalist,2,3
29389,Routine Young Parents,0,0
29390,Engaged Generalist,2,3
29391,Routine Generalist,0,3
29393,Routine Young Parents,0,0
29394,Promo Hunter,1,3
29395,Routine Generalist,0,3
29396,Engaged Generalist,2,3
29397,Routine Young Parents,0,0
29398,Promo Hunter,1,3
29399,Engaged Generalist,2,3
29400,Promo Hunter,1,1
29401,Routine Generalist,0,3
29402,Promo Hunter,1,1
29403,Engaged Generalist,2,3
29404,Engaged Generalist,2,3
29405,Routine Generalist,0,3
29406,Routine Generalist,0,3
29407,Routine Generalist,0,3
29409,Routine Generalist,0,3
29410,Routine Young Parents,0,0
29411,Promo Hunter,1,3
29412,Engaged Family Provisioner,2,1
29413,Promo Hunter,1,3
29415,Routine Generalist,0,3
29416,Routine Young Parents,0,0
29418,Promo Hunter,1,3
29419,Promo Hunter,1,3
29420,Engaged Generalist,2,3
29421,Routine Generalist,0,3
29422,Routine Generalist,0,3
29423,Routine Generalist,0,3
29425,Engaged Generalist,2,3
29427,Routine Generalist,0,3
29428,Promo Hunter,1,3
29429,Promo Hunter,1,3
29430,Promo Hunter,1,1
29431,Routine Tech,0,2
29432,Routine Family Provisioner,0,1
29434,Routine Young Parents,0,0
29435,Engaged Generalist,2,3
29436,Routine Tech,0,2
29437,Routine Young Parents,0,0
29438,Routine Young Parents,0,0
29441,Engaged Generalist,2,3
29442,Routine Tech,0,2
29443,Routine Generalist,0,3
29444,Routine Family Provisioner,0,1
29445,Engaged Generalist,2,3
29446,Routine Young Parents,0,0
29448,Routine Tech,0,2
29449,Engaged Generalist,2,3
29450,Routine Young Parents,0,0
29451,Promo Hunter,1,1
29452,Engaged Generalist,2,3
29453,Engaged Generalist,2,3
29454,Promo Hunter,1,3
29455,Promo Hunter,1,1
29456,Routine Generalist,0,3
29457,Routine Family Provisioner,0,1
29459,Promo Hunter,1,3
29461,Promo Hunter,1,1
29462,Promo Hunter,1,3
29463,Routine Young Parents,0,0
29464,Promo Hunter,1,3
29465,Routine Tech,0,2
29466,Routine Young Parents,0,0
29467,Promo Hunter,1,0
29468,Routine Tech,0,2
29469,Routine Tech,0,2
29471,Promo Hunter,1,3
29472,Engaged Generalist,2,3
29473,Engaged Generalist,2,3
29474,Routine Generalist,0,3
29476,Engaged Generalist,2,3
29477,Routine Generalist,0,3
29478,Routine Generalist,0,3
29479,Routine Young Parents,0,0
29480,Engaged Generalist,2,3
29481,Engaged Generalist,2,3
29482,Promo Hunter,1,3
29483,Engaged Generalist,2,3
29485,Engaged Generalist,2,3
29486,Routine Generalist,0,3
29487,Engaged Generalist,2,3
29488,Engaged Family Provisioner,2,1
29489,Routine Generalist,0,3
29491,Routine Generalist,0,3
29492,Routine Generalist,0,3
29493,Promo Hunter,1,3
29494,Routine Tech,0,2
29495,Routine Generalist,0,3
29496,Routine Generalist,0,3
29497,Routine Generalist,0,3
29498,Routine Generalist,0,3
29502,Engaged Generalist,2,0
29503,Promo Hunter,1,3
29504,Promo Hunter,1,2
29505,Engaged Generalist,2,3
29506,Engaged Generalist,2,3
29507,Routine Generalist,0,3
29508,Routine Young Parents,0,0
29510,Routine Tech,0,2
29511,Routine Young Parents,0,0
29512,Routine Generalist,0,3
29513,Engaged Generalist,2,3
29514,Routine Young Parents,0,0
29515,Routine Tech,0,2
29516,Promo Hunter,1,3
29517,Engaged Generalist,2,3
29520,Engaged Generalist,2,3
29521,Routine Young Parents,0,0
29522,Engaged Generalist,2,3
29523,Engaged Generalist,2,3
29524,Routine Generalist,0,3
29525,Engaged Generalist,2,3
29526,Routine Young Parents,0,0
29527,Routine Generalist,0,3
29529,Routine Young Parents,0,0
29532,Engaged Generalist,2,3
29533,Routine Young Parents,0,0
29534,Routine Tech,0,2
29535,Promo Hunter,1,3
29536,Routine Young Parents,0,0
29539,Routine Young Parents,0,0
29540,Routine Tech,0,2
29541,Engaged Generalist,2,3
29542,Routine Generalist,0,3
29543,Promo Hunter,1,3
29544,Routine Family Provisioner,0,1
29545,Routine Generalist,0,3
29546,Routine Young Parents,0,0
29547,Engaged Generalist,2,3
29548,Promo Hunter,1,3
29550,Routine Tech,0,2
29551,Engaged Generalist,2,2
29552,Promo Hunter,1,2
29553,Routine Young Parents,0,0
29554,Routine Generalist,0,3
29555,Routine Generalist,0,3
29557,Promo Hunter,1,3
29560,Promo Hunter,1,3
29561,Routine Generalist,0,3
29562,Routine Generalist,0,3
29564,Routine Tech,0,2
29565,Promo Hunter,1,1
29566,Routine Generalist,0,3
29567,Routine Generalist,0,3
29568,Routine Tech,0,2
29570,Routine Young Parents,0,0
29571,Promo Hunter,1,3
29572,Routine Tech,0,2
29573,Engaged Generalist,2,3
29574,Promo Hunter,1,3
29576,Routine Generalist,0,3
29577,Engaged Generalist,2,3
29578,Routine Generalist,0,3
29579,Routine Generalist,0,3
29580,Routine Generalist,0,3
29582,Routine Family Provisioner,0,1
29584,Routine Generalist,0,3
29585,Routine Generalist,0,3
29586,Routine Generalist,0,3
29587,Routine Generalist,0,3
29588,Routine Generalist,0,3
29589,Routine Young Parents,0,0
29590,Routine Generalist,0,3
29591,Engaged Generalist,2,3
29592,Promo Hunter,1,3
29593,Engaged Family Provisioner,2,1
29594,Routine Generalist,0,3
29595,Routine Tech,0,2
29596,Routine Generalist,0,3
29597,Engaged Generalist,2,3
29598,Engaged Generalist,2,3
29599,Engaged Generalist,2,3
29601,Engaged Generalist,2,3
29602,Routine Young Parents,0,0
29603,Promo Hunter,1,3
29605,Engaged Generalist,2,3
29606,Promo Hunter,1,3
29607,Routine Generalist,0,3
29608,Promo Hunter,1,3
29609,Routine Generalist,0,3
29610,Routine Generalist,0,3
29611,Routine Young Parents,0,0
29612,Promo Hunter,1,2
29613,Routine Generalist,0,3
29614,Routine Young Parents,0,0
29615,Routine Generalist,0,3
29617,Routine Generalist,0,3
29618,Promo Hunter,1,3
29619,Promo Hunter,1,3
29620,Engaged Family Provisioner,2,1
29621,Promo Hunter,1,1
29622,Routine Family Provisioner,0,1
29623,Engaged Generalist,2,3
29624,Routine Generalist,0,3
29626,Engaged Generalist,2,3
29627,Promo Hunter,1,1
29629,Routine Generalist,0,3
29630,Routine Generalist,0,3
29631,Engaged Generalist,2,3
29632,Promo Hunter,1,3
29633,Engaged Generalist,2,3
29635,Routine Generalist,0,3
29637,Promo Hunter,1,3
29639,Routine Generalist,0,3
29640,Promo Hunter,1,1
29641,Routine Generalist,0,3
29642,Engaged Generalist,2,3
29643,Routine Young Parents,0,0
29644,Routine Generalist,0,3
29646,Routine Young Parents,0,0
29648,Routine Generalist,0,3
29649,Routine Generalist,0,3
29652,Routine Tech,0,2
29653,Routine Tech,0,2
29655,Engaged Generalist,2,3
29656,Routine Generalist,0,3
29657,Routine Young Parents,0,0
29658,Routine Generalist,0,3
29660,Routine Young Parents,0,0
29661,Engaged Generalist,2,3
29662,Routine Young Parents,0,0
29663,Engaged Generalist,2,3
29664,Routine Generalist,0,3
29665,Promo Hunter,1,3
29666,Promo Hunter,1,3
29667,Engaged Generalist,2,3
29668,Engaged Generalist,2,3
29672,Promo Hunter,1,3
29673,Routine Generalist,0,3
29674,Routine Tech,0,2
29675,Routine Generalist,0,3
29676,Promo Hunter,1,3
29677,Routine Generalist,0,3
29678,Routine Tech,0,2
29680,Engaged Generalist,2,3
29681,Routine Young Parents,0,0
29683,Engaged Generalist,2,3
29684,Routine Young Parents,0,0
29686,Routine Generalist,0,3
29687,Routine Generalist,0,3
29688,Engaged Generalist,2,3
29689,Promo Hunter,1,3
29690,Promo Hunter,1,3
29691,Routine Young Parents,0,0
29693,Promo Hunter,1,1
29694,Promo Hunter,1,3
29695,Engaged Generalist,2,3
29696,Promo Hunter,1,3
29698,Engaged Generalist,2,3
29699,Routine Generalist,0,3
29700,Promo Hunter,1,3
29701,Routine Generalist,0,3
29702,Engaged Generalist,2,3
29703,Routine Generalist,0,3
29704,Engaged Generalist,2,3
29706,Engaged Generalist,2,3
29707,Routine Young Parents,0,0
29709,Engaged Generalist,2,3
29710,Routine Young Parents,0,0
29711,Engaged Generalist,2,3
29712,Engaged Generalist,2,3
29713,Promo Hunter,1,3
29715,Engaged Generalist,2,3
29716,Engaged Generalist,2,3
29717,Routine Tech,0,2
29719,Routine Generalist,0,3
29720,Promo Hunter,1,3
29723,Promo Hunter,1,2
29724,Routine Tech,0,2
29725,Routine Young Parents,0,0
29726,Promo Hunter,1,3
29728,Promo Hunter,1,1
29729,Routine Generalist,0,3
29730,Routine Young Parents,0,0
29731,Routine Young Parents,0,0
29732,Routine Generalist,0,3
29733,Routine Generalist,0,3
29734,Engaged Generalist,2,3
29735,Engaged Generalist,2,3
29737,Engaged Generalist,2,0
29738,Engaged Generalist,2,3
29740,Promo Hunter,1,3
29741,Routine Young Parents,0,0
29742,Routine Generalist,0,3
29744,Engaged Generalist,2,3
29746,Promo Hunter,1,3
29747,Engaged Generalist,2,0
29748,Promo Hunter,1,3
29749,Promo Hunter,1,3
29751,Engaged Generalist,2,3
29752,Routine Generalist,0,3
29753,Promo Hunter,1,0
29754,Promo Hunter,1,3
29755,Promo Hunter,1,3
29756,Engaged Generalist,2,3
29757,Promo Hunter,1,3
29760,Promo Hunter,1,2
29761,Routine Generalist,0,3
29762,Engaged Generalist,2,3
29763,Promo Hunter,1,3
29764,Routine Young Parents,0,0
29766,Promo Hunter,1,3
29767,Routine Tech,0,2
29768,Routine Generalist,0,3
29770,Routine Young Parents,0,0
29771,Routine Family Provisioner,0,1
29772,Promo Hunter,1,3
29773,Promo Hunter,1,0
29774,Engaged Generalist,2,3
29775,Engaged Generalist,2,3
29776,Routine Generalist,0,3
29777,Engaged Generalist,2,3
29779,Engaged Generalist,2,3
29780,Engaged Generalist,2,3
29782,Promo Hunter,1,3
29783,Engaged Generalist,2,3
